key_droid	key_apple	base_value	lang_value	base_note
nightly_trendelenburg_short	tweakNightlyTrendelenbrug.short	Experiment with Mild Trendelenburg	Expérience avec Trendelenburg doux	
nightly_trendelenburg_text	tweakNightlyTrendelenbrug.text	Try spending at least four hours a night lying with your body tilted head-down six degrees by elevating the posts at the foot of your bed by eight inches (or by nine inches if you have a California king). Be extremely careful when you get out of bed, as this causes orthostatic intolerance in most people, even if you\'re young and healthy—meaning if you get up too fast, you can feel dizzy, faint, or light-headed and could fall and hurt yourself. So get up slowly. Drinking two cups of cold water thirty minutes before rising may also help prevent this potentially hazardous side effect.\n*IMPORTANT: Do not try this at home at all if you have any heart or lung issues, acid reflux, or problems with your brain (like head trauma) or eyes (even a family history of glaucoma disqualifies you). Also do not try this until you ask your physician if they think it\'s safe for you to sleep in mild Trendelenburg.*	Essayez de passer au moins quatre heures par nuit allongé avec votre corps incliné de 6 degrés vers le bas en élevant les montants au pied de votre lit de huit pouces (ou de neuf pouces si vous avez un roi de Californie). Soyez extrêmement prudent lorsque vous sortez du lit, car cela provoque une intolérance orthostatique chez la plupart des gens, même si vous êtes jeune et en bonne santé - ce qui signifie que si vous vous levez trop vite, vous pouvez vous sentir étourdi, faible ou étourdi et tomber et vous blesser. Alors lève-toi lentement. Boire deux tasses d\'eau froide trente minutes avant de se lever peut également aider à prévenir cet effet secondaire potentiellement dangereux. \ N * IMPORTANT: N\'essayez pas du tout à la maison si vous avez des problèmes cardiaques ou pulmonaires, un reflux acide ou des problèmes avec votre cerveau (comme un traumatisme crânien) ou des yeux (même une histoire familiale de glaucome vous disqualifie). N\'essayez pas non plus avant d\'avoir demandé à votre médecin s\'il pense qu\'il est sûr pour vous de dormir à Trendelenburg doux. *	
	tweakNightlyTrendelenbrug.topic			
	tweakWeightTwice.Activity.Imperial	Weigh Yourself Twice a Day	Weigh Yourself Twice a Day	
	tweakWeightTwice.Activity.Metric	Weigh Yourself Twice a Day	Weigh Yourself Twice a Day	
	tweakWeightTwice.Description.0	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	
weigh_twice	tweakWeightTwice.heading	Weigh Yourself Twice a Day	Weigh Yourself Twice a Day	
weigh_twice_short	tweakWeightTwice.short	Weigh Yourself Twice a Day	Pesez-vous deux fois par jour	
weigh_twice_text	tweakWeightTwice.text	Regular self-weighing is considered crucial for long-term weight control, but there is insufficient evidence to support a specific frequency of weighing. My recommendation is based on the one study that found that twice daily—upon waking and right before bed—appeared superior to once a day (about six versus two pounds of weight loss over twelve weeks).	L\'auto-pesée régulière est considérée comme cruciale pour le contrôle du poids à long terme, mais les preuves sont insuffisantes pour soutenir une fréquence spécifique de pesée. Ma recommandation est basée sur une étude qui a révélé que deux fois par jour - au réveil et juste avant le coucher - semblait supérieur à une fois par jour (environ six livres contre deux livres de perte de poids sur douze semaines).	
	tweakWeightTwice.topic			
	tweak_detail_section_activity		Activity	
	tweak_detail_section_description		Description	
	tweak_entry_header		21 Tweaks	
	unitToggle.imperial	IMPERIAL	IMPERIAL	
	unitToggle.metric	METRIC	METRIC	
units	units_label		Units:	
units	units_label		Units:	
	urlSegment.base	https://nutritionfacts.org/	https://nutritionfacts.org/	
	urlSegment.lang			
	urlSegmentInfoMenu.book	book	book	
	urlSegmentInfoMenu.challenge	daily-dozen-challenge	daily-dozen-challenge	
	urlSegmentInfoMenu.cookbook	cookbook	cookbook	
	urlSegmentInfoMenu.diet	how-not-to-diet	how-not-to-diet	
	urlSegmentInfoMenu.donate	donate	donate	
	urlSegmentInfoMenu.source	open-source	open-source	
	urlSegmentInfoMenu.subscribe	subscribe	subscribe	
	urlSegmentInfoMenu.team	team	team	
	urlSegmentInfoMenu.videos	videos	videos	
	videos.link.label	VIDEOS		
	weightEntry.heading	Weight	Weight	
	weightEntry.text.kg	kg	kg	
	weightEntry.text.lbs	lbs	lbs	
	weight_entry_clear		Clear	
	weight_entry_clear		Clear	
	weight_entry_evening		Evening (right before bed)	
	weight_entry_morning		Morning (upon waking)	
	weight_entry_time		Time	
	weight_entry_time		Time	
	weight_entry_units_kg		kg	
	weight_entry_units_lbs		lbs	
	weight_history_edit_data		Edit Data	
OK		OK	OK	
about_text_lines.0		This app was created by John Slavick.	Cette application a été créée par John Slavick.	
about_text_lines.1				
about_text_lines.2		The following open source libraries are used: ActiveAndroid, android-iconify, ButterKnife, EventBus, LikeAnimation, and MPAndroidChart.	Les bibliothèques open source suivantes sont utilisées: ActiveAndroid, android-iconify, ButterKnife, EventBus, LikeAnimation et MPAndroidChart.	
about_text_lines.3				
about_text_lines.4		Special thanks to the volunteer efforts of the creators of the previous app: Chan Kruse, Allan Portera, and Sangeeta Kumar.	Un grand merci aux efforts bénévoles des créateurs de l\'application précédente: Chan Kruse, Allan Portera et Sangeeta Kumar.	
about_this_app		About this app	À propos de cette application	
about_tweak		About Tweak	À propos de Tweak	
average_weight_on_day		Average weight on day	Poids moyen le jour	
backup		Backup	Sauvegarde	
backup_failed		Backup failed	Échec de la sauvegarde	
backup_instructions_lines.0		Follow these steps to restore this backup in the Daily Dozen app	Suivez ces étapes pour restaurer cette sauvegarde dans l\'application Daily Dozen	
backup_instructions_lines.1				
backup_instructions_lines.2		1. The Daily Dozen app must be installed on your Android phone. You can download it here: https://play.google.com/store/apps/details?id=org.nutritionfacts.dailydozen	1. L\'application Daily Dozen doit être installée sur votre téléphone Android. Vous pouvez le télécharger ici: https://play.google.com/store/apps/details?id=org.nutritionfacts.dailydozen	
backup_instructions_lines.3				
backup_instructions_lines.4		2. Tap on the backup file attached to this email.	2. Tapez sur le fichier de sauvegarde joint à ce courriel.	
backup_instructions_lines.5				
backup_instructions_lines.6		3. Select Open with Daily Dozen	3. Sélectionnez Ouvrir avec Daily Dozen	
backup_success		Backup successful	Sauvegarde réussie	
channel_reminders_name		Reminders	Des rappels	
daily_reminder_settings		Daily Reminder Settings	Paramètres du rappel quotidien	a reminder that is triggered every day
daily_reminder_title		Daily Dozen Reminder	Rappel journalier	
daily_servings_history		Daily Servings History	Historique des portions quotidiennes	
daily_tweaks_history		Daily Tweaks History	Historique des modifications quotidiennes	
debug		Debug	Déboguer	
debug_clear_data		Clear all data	Effacer toutes les données	
debug_clear_data_message		This will delete all entered Servings. Do you wish to continue?	Cela supprimera toutes les portions saisies. Souhaitez-vous continuer?	
debug_generate_data_message		All existing data will be replaced. Do you wish to continue?	Toutes les données existantes seront remplacées. Souhaitez-vous continuer?	
debug_generate_full_data		Generate full data	Générer des données complètes	
debug_generate_random_data		Generate random data	Générer des données aléatoires	
debug_generate_weight_data		Generate Weight Data	Générer des données de poids	
dialog_ask_user_to_rate_app_message		Please give us feedback in the Play Store.	Veuillez nous faire part de vos commentaires dans le Play Store.	
dialog_ask_user_to_rate_app_title		Do you like this app?	Aimez-vous cette application?	
dialog_no_email_apps_message		Backing up your data requires you to have an email app installed so you can email the .csv backup file to yourself. Please install an email app and try again.	Pour sauvegarder vos données, vous devez disposer d\'une application de messagerie électronique pour que vous puissiez envoyer par courriel le fichier de sauvegarde .csv. Veuillez installer une application de messagerie et réessayer.	
dialog_no_email_apps_title		No email apps found	Aucune application de messagerie électronique trouvée	
dialog_streaks_message		Your database will now be upgraded to support the new streaks feature.	Votre base de données sera maintenant mise à niveau pour prendre en charge la nouvelle fonctionnalité des tendances.	
dialog_streaks_title		New feature: Streaks!	Nouvelle fonctionnalité: Tendances!	
enable_daily_reminder		Enable Daily Reminder	Activer le rappel quotidien	On/Off toggle label
error_cannot_handle_url		Could not open url. Please install a browser.	Impossible d\'ouvrir l\'url. Veuillez installer un navigateur.	
evening		Evening	Soir	
food_history		Food History	Historique alimentaire	
food_info		Food Info	Alimentation	
format_num_days		%d days	%d jours	Formatted string %d days
format_version		version %s	version %s	
history_to_generate		History to Generate	L\'historique à générer	
history_to_generate_choices.0		1 month	1 mois	
history_to_generate_choices.1		3 months	3 mois	
history_to_generate_choices.2		6 months	6 mois	
history_to_generate_choices.3		1 year	1 an	
history_to_generate_choices.4		2 years	2 ans	
history_to_generate_choices.5		5 years	5 ans	
imperial		Imperial	Impérial	
metric		Metric	Métrique	
morning		Morning	Matin	
moving_average		Moving Average	Moyenne mobile	
no		No	Non	
no_servings_recorded		You have not recorded any servings yet!	Vous n\'avez enregistré aucune portion pour le moment!	
no_weights_recorded		You have not recorded any weights yet!	Vous n\'avez encore enregistré aucun poids!	
not_now		Not Now	Pas maintenant	
out_of		out of	sur	Part of "0 out of 24"
permission_needed_to_write_storage		Can\'t backup without permission to write to storage	Ne peut pas sauvegarder sans autorisation d\'écrire dans le stockage	
rate_now		Give Feedback	Envoyer un commentaire	
restore_confirm_message		Any existing data will be deleted before restoring from backup. Do you wish to continue?	Toutes les données existantes seront supprimées avant la restauration de la sauvegarde. Souhaitez-vous continuer?	
restore_confirm_title		Restore Backup	Restaurer la sauvegarde	
restore_failed		Restore failed	échec de la restauration	
restore_success		Restore successful	Restauration réussie	
task_backup_title		Backing up	Sauvegarde	
task_calculating_streaks_title		Calculating streaks	Calcul des stries	
task_generating_random_data		Generating random data	Génération de données aléatoires	
task_loading_servings_history_title		Loading Servings History	Historique des portions de chargement	
task_loading_weights_history_title		Loading Weights History	Chargement de l\'historique des poids	
task_restore_title		Restoring	Restauration	
tweak_group_daily		Every Day	Tous les jours	
tweak_group_dailydoses		Take your daily doses	Prenez vos doses quotidiennes	
tweak_group_meal		At Each Meal	À chaque repas	
tweak_group_nightly		Every Night	Toutes les nuits	
tweaks		Tweaks	Tweaks	
videos	xcg-0a-oqY.normalTitle	VIDEOS	VIDEOS	Keyword for link to video topics
weight		Weight	Poids	
weight_history		Weight History	Historique du poids	
yes		Yes	Oui	
	settings_units_0_imperial	Imperial	Imperial	Part of "Imperial/Metric/Toggle Units" selector
	settings_units_1_metric	Metric	Metric	Part of "Imperial/Metric/Toggle Units" selector
	settings_units_2_toggle	Toggle Units	Toggle Units	Part of "Imperial/Metric/Toggle Units" selector
servings	1HM-mL-ZV9.text	Servings	Servings	
twenty_one_tweaks	tweak_entry_header	21 Tweaks	21 Tweaks	
format_num_days	Vbn-R9-kuu.text	100 days	100 days	
	Tgz-om-dEk.text	lbs.	lbs.	
	8ed-5m-QMc.text	Weight (lbs)	Weight (lbs)	
	nRL-iG-Wnd.text	Month	Month	
	UCg-Rc-mLf.text	Month	Month	
	lTR-i5-Tn0.text	Month	Month	
	8ed-5m-QMc.text	Weight (lbs)	Weight (lbs)	
	Lef-Iw-Ywr.normalTitle	Daily Dozen + 21 Tweaks	Daily Dozen + 21 Tweaks	
	OdG-YQ-lT8.text	For Health and Weight Loss	For Health and Weight Loss	
	ReM-AP-Fpp.normalTitle	Daily Dozen Only	Daily Dozen Only	
	atR-un-jgX.text	For Health Alone	For Health Alone	
	iJb-Vn-TS0.text	Beans	Beans	
	m5s-0r-St1.text	Label	Label	
	yct-Iw-M3s.text	Label	Label	
	eU6-je-hVN.text	Serving Sizes	Serving Sizes	
	3bd-8h-kcX.text	Units:	Units:	
	YVI-sV-TDX.text	Types	Types	
	ERa-UT-Rni.text	0 / 24	0 / 24	
	qWl-8e-sO6.text	Label	Label	
	27q-rq-qbu.text	Time Scale	Time Scale	
	dld-jq-Etq.text	2017	2017	
	sM6-A9-KeP.segmentTitles[0]	Day	Day	
	sM6-A9-KeP.segmentTitles[1]	Month	Month	
	sM6-A9-KeP.segmentTitles[2]	Year	Year	
	19L-gq-W5M.text	Welcome to my Daily Dozen!	Welcome to my Daily Dozen!	
	DJR-bj-qUq.text	Daily Dozen	Daily Dozen	
	Zgt-w4-qQw.text	This app was created by: - NutritionFacts.org - Christi Richards - Konstantin Khokhlov - Marc Campbell	This app was created by: - NutritionFacts.org - Christi Richards - Konstantin Khokhlov - Marc Campbell	
	dwQ-CS-gz3.text	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	Use this app on a daily basis to keep track of the foods and advice I recommend for optimal health and longevity in my books How Not to Die and How Not to Diet.	
	gX5-vX-xBe.text	version 3.2.7	version 3.2.7	
	pUm-f4-zm1.text	The following open source libraries are used: RealmSwift, Charts, FSCalendar, SimpleAnimation and ActiveLabel.	The following open source libraries are used: RealmSwift, Charts, FSCalendar, SimpleAnimation and ActiveLabel.	
	Cxo-5D-YUZ.text	How Not to Die Cookbook	How Not to Die Cookbook	
	MWr-7S-G8N.text	How Not to Diet	How Not to Diet	
	beF-Xl-TAq.text	Daily Dozen Challenge	Daily Dozen Challenge	
	dRO-1W-3EK.text	Subscribe	Subscribe	
	mqA-Vp-LZ7.text	Donate	Donate	
	qGY-wh-1gB.text	About	About	
	qVR-SQ-jmS.text	Open Source	Open Source	
	uxH-8I-ydF.text	Latest Videos	Latest Videos	
	zQy-Dn-WXM.text	How Not to Die	How Not to Die	
	S0Q-oB-VgE.text	All servings	All servings	
	jBv-4d-ofX.text	Some servings	Some servings	
	sLd-Kq-bLv.text	History	History	
	Ebp-Lw-fWk.normalTitle	Advanced Utilities	Advanced Utilities	
	GiY-ao-2ee.headerTitle	Daily Reminder	Daily Reminder	
	IFs-g0-SPV.footerTitle	Set to always be one unit type or enable the 'Units:' toggle button.	Set to always be one unit type or enable the 'Units:' toggle button.	
	IFs-g0-SPV.headerTitle	Measurement Units	Measurement Units	
	OZO-Xa-v5G.segmentTitles[0]	Daily Dozen Only	Daily Dozen Only	
	OZO-Xa-v5G.segmentTitles[1]	Daily Dozen + 21 Tweaks	Daily Dozen + 21 Tweaks	
	WdR-XV-IyP.footerTitle	For health alone, use "Daily Dozen Only". For health and weight loss use "Daily Dozen + 21 Tweaks".	For health alone, use "Daily Dozen Only". For health and weight loss use "Daily Dozen + 21 Tweaks".	
	WdR-XV-IyP.headerTitle	21 Tweaks Visibility	21 Tweaks Visibility	
	XFw-2q-BdT.text	On	On	
	YP6-dP-Y62.text	Play Sound	Play Sound	
	itH-G7-Kal.text	Enable Reminders	Enable Reminders	
	kR3-Sa-Fpt.text	Remind me at:	Remind me at:	
	pjz-An-Ls5.text	Enable Reminders	Enable Reminders	
	YVI-sV-TDA.text	Activity	Activity	
	kho-9G-OWe.text	Units:	Units:	
	YVI-sV-TDD.text	Description	Description	
	6m3-hV-PBi.text	Negative Calorie Load	Negative Calorie Load	
	OFE-S4-S9b.text	Label	Label	
	dxC-TB-3hz.text	Label	Label	
	YGb-Uj-J69.text	Label	Label	
	5eb-qC-Ke5.text	2017	2017	
	XdW-g4-ZUO.text	Time Scale	Time Scale	
	vXy-0q-Ind.segmentTitles[0]	Day	Day	
	vXy-0q-Ind.segmentTitles[1]	Month	Month	
	vXy-0q-Ind.segmentTitles[2]	Year	Year	
	7l0-os-Oqt.normalTitle	Clear	Clear	
	77g-xa-ali.text	Evening (right before bed)	Evening (right before bed)	
	FBJ-Im-BZk.text	Time	Time	
	NRG-eE-YhG.normalTitle	Clear	Clear	
	g3G-kp-d2S.text	Time 	Time 	
	xCp-N8-5Uc.text	Morning (upon waking)	Morning (upon waking)	
	zV0-lA-zHj.text	lbs.	lbs.	
	OIQ-oh-3QN.normalTitle	Back to today	Back to today	
	pKR-lY-XXM.text	Today	Today	
	FTS-2y-Iil.text	2017	2017	
	XYD-fX-adn.normalTitle	Edit Data	Edit Data	
	fcu-ZA-byN.segmentTitles[0]	Day	Day	
	fcu-ZA-byN.segmentTitles[1]	Month	Month	
	fcu-ZA-byN.segmentTitles[2]	Year	Year	
	v2E-Ao-OVz.text	Time Scale	Time Scale	
